Game_ID,Date,Player_ID,Player_Name,Team,Goals,Assists,Shots,Hits,Blocked_Shots,Penalty_Minutes,Time_On_Ice,PowerPlay_TOI,ShortHanded_TOI,Did_Score,Avg_Goals_Last_10,Avg_Shots_Last_10,Avg_Time_On_Ice_Last_10,Avg_PowerPlay_TOI_Last_10,Avg_Hits_Last_10,Opponent,Opp_GA_Avg_Last_10
2023020013,2023-10-12,8470600,R. Suter,Dallas Stars,0,0,0,2,1,0,1094,0,0,0,0.0,0.0,0.0,0.0,0.0,St. Louis Blues,0.0
2023020048,2023-10-17,8470600,R. Suter,Dallas Stars,0,0,0,0,0,0,1258,0,0,0,0.0,0.0,1094.0,0.0,2.0,Vegas Golden Knights,1.0
2023020059,2023-10-19,8470600,R. Suter,Dallas Stars,0,0,0,2,2,4,1085,0,0,0,0.0,0.0,1176.0,0.0,1.0,Anaheim Ducks,3.5
2023020072,2023-10-21,8470600,R. Suter,Dallas Stars,0,1,0,1,1,0,1154,0,0,0,0.0,0.0,1145.6666666666667,0.0,1.3333333333333333,Philadelphia Flyers,2.0
2023020088,2023-10-24,8470600,R. Suter,Dallas Stars,0,0,0,0,2,0,1172,0,0,0,0.0,0.0,1147.75,0.0,1.25,Pittsburgh Penguins,3.2
2023020108,2023-10-26,8470600,R. Suter,Dallas Stars,0,1,0,0,0,0,1144,0,0,0,0.0,0.0,1152.6,0.0,1.0,Toronto Maple Leafs,3.3333333333333335
2023020136,2023-10-30,8470600,R. Suter,Dallas Stars,0,1,0,2,3,0,1137,0,0,0,0.0,0.0,1151.1666666666667,0.0,0.8333333333333334,Columbus Blue Jackets,3.125
2023020142,2023-11-01,8470600,R. Suter,Dallas Stars,0,0,0,2,3,0,1163,0,0,0,0.0,0.0,1149.142857142857,0.0,1.0,Calgary Flames,3.6666666666666665
2023020152,2023-11-02,8470600,R. Suter,Dallas Stars,0,0,0,4,2,0,1479,0,0,0,0.0,0.0,1150.875,0.0,1.125,Edmonton Oilers,4.0
2023020172,2023-11-04,8470600,R. Suter,Dallas Stars,0,0,0,2,1,0,1203,0,0,0,0.0,0.0,1187.3333333333333,0.0,1.4444444444444444,Vancouver Canucks,2.2
2023020178,2023-11-06,8470600,R. Suter,Dallas Stars,0,0,0,0,2,0,1076,0,0,0,0.0,0.0,1188.9,0.0,1.5,Boston Bruins,2.0
2023020194,2023-11-09,8470600,R. Suter,Dallas Stars,0,0,0,0,0,0,1314,0,0,0,0.0,0.0,1187.1,0.0,1.3,Columbus Blue Jackets,3.2
2023020211,2023-11-11,8470600,R. Suter,Dallas Stars,0,1,0,0,2,0,1290,0,0,0,0.0,0.0,1192.7,0.0,1.3,Winnipeg Jets,2.9
2023020223,2023-11-12,8470600,R. Suter,Dallas Stars,0,0,0,2,2,2,1121,0,0,0,0.0,0.0,1213.2,0.0,1.1,Minnesota Wild,3.9
2023020233,2023-11-14,8470600,R. Suter,Dallas Stars,0,1,0,1,1,2,1157,0,0,0,0.0,0.0,1209.9,0.0,1.2,Arizona Coyotes,3.4
2023020264,2023-11-18,8470600,R. Suter,Dallas Stars,0,0,0,0,0,0,1297,0,0,0,0.0,0.0,1208.4,0.0,1.3,Colorado Avalanche,3.8
2023020274,2023-11-20,8470600,R. Suter,Dallas Stars,0,0,0,1,1,0,1272,0,0,0,0.0,0.0,1223.7,0.0,1.3,New York Rangers,2.1
2023020289,2023-11-22,8470600,R. Suter,Dallas Stars,0,0,0,1,3,0,1197,0,0,0,0.0,0.0,1237.2,0.0,1.2,Vegas Golden Knights,2.7
2023020305,2023-11-24,8470600,R. Suter,Dallas Stars,0,0,0,0,1,0,1055,0,0,0,0.0,0.0,1240.6,0.0,1.1,Calgary Flames,3.1
2023020332,2023-11-28,8470600,R. Suter,Dallas Stars,0,0,0,0,0,2,1353,0,0,0,0.0,0.0,1198.2,0.0,0.7,Winnipeg Jets,2.3
2023020351,2023-11-30,8470600,R. Suter,Dallas Stars,0,0,0,0,0,0,1289,0,0,0,0.0,0.0,1213.2,0.0,0.5,Calgary Flames,3.0
2023020356,2023-12-02,8470600,R. Suter,Dallas Stars,0,1,0,0,0,0,1164,0,0,0,0.0,0.0,1234.5,0.0,0.5,Tampa Bay Lightning,3.4
2023020375,2023-12-04,8470600,R. Suter,Dallas Stars,0,0,0,1,1,0,1167,0,0,0,0.0,0.0,1219.5,0.0,0.5,Tampa Bay Lightning,3.8
2023020388,2023-12-06,8470600,R. Suter,Dallas Stars,0,0,0,0,1,0,1153,0,0,0,0.0,0.0,1207.2,0.0,0.6,Florida Panthers,2.1
2023020396,2023-12-07,8470600,R. Suter,Dallas Stars,0,0,0,0,2,0,1198,0,0,0,0.0,0.0,1210.4,0.0,0.4,Washington Capitals,2.9
2023020410,2023-12-09,8470600,R. Suter,Dallas Stars,0,0,0,1,0,0,1059,0,0,0,0.0,0.0,1214.5,0.0,0.3,Vegas Golden Knights,2.3
2023020430,2023-12-11,8470600,R. Suter,Dallas Stars,0,0,0,0,0,0,1219,0,0,0,0.0,0.0,1190.7,0.0,0.4,Detroit Red Wings,2.8
2023020458,2023-12-15,8470600,R. Suter,Dallas Stars,0,0,0,2,3,0,1263,0,0,0,0.0,0.0,1185.4,0.0,0.3,Ottawa Senators,3.0
2023020469,2023-12-16,8470600,R. Suter,Dallas Stars,0,0,0,0,1,0,1214,0,0,0,0.0,0.0,1192.0,0.0,0.4,St. Louis Blues,3.6
2023020482,2023-12-18,8470600,R. Suter,Dallas Stars,0,0,0,3,2,0,1272,0,0,0,0.0,0.0,1207.9,0.0,0.4,Seattle Kraken,2.5
2023020505,2023-12-21,8470600,R. Suter,Dallas Stars,0,0,0,1,1,0,1169,0,0,0,0.0,0.0,1199.8,0.0,0.7,Vancouver Canucks,2.3
2023020515,2023-12-23,8470600,R. Suter,Dallas Stars,0,0,0,1,1,0,1158,0,0,0,0.0,0.0,1187.8,0.0,0.8,Nashville Predators,2.5
2023020536,2023-12-27,8470600,R. Suter,Dallas Stars,0,0,0,0,0,0,1214,0,0,0,0.0,0.0,1187.2,0.0,0.9,St. Louis Blues,3.8
2023020551,2023-12-29,8470600,R. Suter,Dallas Stars,0,0,0,1,2,0,1241,0,0,0,0.0,0.0,1191.9,0.0,0.8,Chicago Blackhawks,3.5
2023020572,2023-12-31,8470600,R. Suter,Dallas Stars,1,0,0,0,1,0,1046,0,0,1,0.0,0.0,1200.7,0.0,0.9,Chicago Blackhawks,4.0
2023020577,2024-01-02,8470600,R. Suter,Dallas Stars,0,0,0,0,2,0,1133,0,0,0,0.1,0.0,1185.5,0.0,0.9,Montréal Canadiens,3.1
2023020593,2024-01-04,8470600,R. Suter,Dallas Stars,0,0,0,0,0,0,1170,0,0,0,0.1,0.0,1192.9,0.0,0.8,Colorado Avalanche,2.8
2023020614,2024-01-06,8470600,R. Suter,Dallas Stars,0,0,0,1,1,0,1219,0,0,0,0.1,0.0,1188.0,0.0,0.8,Nashville Predators,3.4
2023020623,2024-01-08,8470600,R. Suter,Dallas Stars,0,0,0,1,5,0,1094,0,0,0,0.1,0.0,1183.6,0.0,0.7,Minnesota Wild,3.2
2023020636,2024-01-10,8470600,R. Suter,Dallas Stars,0,1,0,1,3,0,1112,0,0,0,0.1,0.0,1171.6,0.0,0.8,Minnesota Wild,3.2
2023020651,2024-01-12,8470600,R. Suter,Dallas Stars,0,0,0,1,4,0,1082,0,0,0,0.1,0.0,1155.6,0.0,0.6,Nashville Predators,3.6
2023020664,2024-01-13,8470600,R. Suter,Dallas Stars,0,0,0,0,0,0,1047,0,0,0,0.1,0.0,1146.9,0.0,0.6,Chicago Blackhawks,3.9
2023020684,2024-01-16,8470600,R. Suter,Dallas Stars,0,0,0,2,2,0,1154,0,0,0,0.1,0.0,1135.8,0.0,0.5,Los Angeles Kings,2.9
2023020694,2024-01-18,8470600,R. Suter,Dallas Stars,0,0,0,4,4,2,1059,0,0,0,0.1,0.0,1129.8,0.0,0.7,Philadelphia Flyers,2.6
2023020711,2024-01-20,8470600,R. Suter,Dallas Stars,0,2,0,2,1,4,1055,0,0,0,0.1,0.0,1111.6,0.0,1.0,New Jersey Devils,3.0
2023020721,2024-01-21,8470600,R. Suter,Dallas Stars,0,0,0,2,1,0,1174,0,0,0,0.0,0.0,1112.5,0.0,1.2,New York Islanders,3.8
2023020730,2024-01-23,8470600,R. Suter,Dallas Stars,0,0,0,3,2,0,1217,0,0,0,0.0,0.0,1116.6,0.0,1.4,Detroit Red Wings,2.8
2023020751,2024-01-25,8470600,R. Suter,Dallas Stars,0,0,0,2,0,0,1142,0,0,0,0.0,0.0,1121.3,0.0,1.7,Anaheim Ducks,3.8
2023020760,2024-01-27,8470600,R. Suter,Dallas Stars,0,0,0,1,0,0,1143,0,0,0,0.0,0.0,1113.6,0.0,1.8,Washington Capitals,3.3
2023020784,2024-02-06,8470600,R. Suter,Dallas Stars,0,0,0,1,1,0,985,0,0,0,0.0,0.0,1118.5,0.0,1.8,Buffalo Sabres,2.2
2023020792,2024-02-07,8470600,R. Suter,Dallas Stars,0,1,0,2,1,0,926,0,0,0,0.0,0.0,1105.8,0.0,1.8,Toronto Maple Leafs,3.2
2023020806,2024-02-10,8470600,R. Suter,Dallas Stars,0,0,0,0,3,4,956,0,0,0,0.0,0.0,1090.2,0.0,1.9,Montréal Canadiens,3.7
2023020830,2024-02-13,8470600,R. Suter,Dallas Stars,0,0,0,5,2,0,1088,0,0,0,0.0,0.0,1081.1,0.0,1.9,Carolina Hurricanes,2.4
2023020847,2024-02-15,8470600,R. Suter,Dallas Stars,0,2,0,1,1,0,1355,0,0,0,0.0,0.0,1074.5,0.0,2.2,Nashville Predators,3.4
2023020850,2024-02-17,8470600,R. Suter,Dallas Stars,0,0,0,0,0,2,1263,0,0,0,0.0,0.0,1104.1,0.0,1.9,Edmonton Oilers,2.5
2023020867,2024-02-19,8470600,R. Suter,Dallas Stars,1,0,0,0,2,2,1370,0,0,1,0.0,0.0,1124.9,0.0,1.7,Boston Bruins,2.6
2023020877,2024-02-20,8470600,R. Suter,Dallas Stars,0,0,0,1,1,0,1046,0,0,0,0.1,0.0,1144.5,0.0,1.5,New York Rangers,2.6
2023020892,2024-02-22,8470600,R. Suter,Dallas Stars,0,0,0,3,2,0,1199,0,0,0,0.1,0.0,1127.4,0.0,1.3,Ottawa Senators,3.4
2023020907,2024-02-24,8470600,R. Suter,Dallas Stars,0,0,0,3,6,0,1451,0,0,0,0.1,0.0,1133.1,0.0,1.4,Carolina Hurricanes,1.7
2023020924,2024-02-26,8470600,R. Suter,Dallas Stars,0,0,0,4,3,0,1370,0,0,0,0.1,0.0,1163.9,0.0,1.6,New York Islanders,3.5
2023020936,2024-02-27,8470600,R. Suter,Dallas Stars,0,0,0,0,1,0,1075,0,0,0,0.1,0.0,1202.4,0.0,1.9,Colorado Avalanche,3.5
2023020947,2024-02-29,8470600,R. Suter,Dallas Stars,0,0,0,0,1,2,979,0,0,0,0.1,0.0,1217.3,0.0,1.7,Winnipeg Jets,2.6
2023020966,2024-03-02,8470600,R. Suter,Dallas Stars,0,0,0,1,0,0,945,0,0,0,0.1,0.0,1219.6,0.0,1.7,San Jose Sharks,3.7
2023020989,2024-03-05,8470600,R. Suter,Dallas Stars,0,0,0,0,1,0,1053,0,0,0,0.1,0.0,1205.3,0.0,1.3,San Jose Sharks,3.8
2023021007,2024-03-08,8470600,R. Suter,Dallas Stars,0,0,0,2,1,0,992,0,0,0,0.1,0.0,1175.1,0.0,1.2,Anaheim Ducks,3.6
2023021021,2024-03-09,8470600,R. Suter,Dallas Stars,0,0,0,0,0,0,939,0,0,0,0.1,0.0,1148.0,0.0,1.4,Los Angeles Kings,2.3
2023021036,2024-03-12,8470600,R. Suter,Dallas Stars,0,0,0,0,1,0,873,0,0,0,0.0,0.0,1104.9,0.0,1.4,Florida Panthers,1.8
2023021053,2024-03-14,8470600,R. Suter,Dallas Stars,0,0,0,0,1,0,987,0,0,0,0.0,0.0,1087.6,0.0,1.3,New Jersey Devils,3.6
2023021068,2024-03-16,8470600,R. Suter,Dallas Stars,0,1,0,1,2,0,1097,0,0,0,0.0,0.0,1066.4,0.0,1.0,Los Angeles Kings,2.2
2023021096,2024-03-20,8470600,R. Suter,Dallas Stars,0,1,0,0,0,0,1100,0,0,0,0.0,0.0,1031.0,0.0,0.8,Arizona Coyotes,3.2
2023021110,2024-03-22,8470600,R. Suter,Dallas Stars,0,0,0,1,1,0,997,0,0,0,0.0,0.0,1004.0,0.0,0.4,Pittsburgh Penguins,4.4
2023021130,2024-03-24,8470600,R. Suter,Dallas Stars,0,1,0,0,2,0,1020,0,0,0,0.0,0.0,996.2,0.0,0.5,Arizona Coyotes,3.1
2023021147,2024-03-26,8470600,R. Suter,Dallas Stars,0,0,0,0,0,0,1033,0,0,0,0.0,0.0,1000.3,0.0,0.5,San Jose Sharks,5.0
2023021163,2024-03-28,8470600,R. Suter,Dallas Stars,0,0,0,1,2,0,1078,0,0,0,0.0,0.0,1009.1,0.0,0.4,Vancouver Canucks,1.7
2023021179,2024-03-30,8470600,R. Suter,Dallas Stars,0,0,0,1,3,0,1013,0,0,0,0.0,0.0,1011.6,0.0,0.5,Seattle Kraken,3.2
2023021199,2024-04-03,8470600,R. Suter,Dallas Stars,0,0,0,1,0,0,1011,0,0,0,0.0,0.0,1013.7,0.0,0.4,Edmonton Oilers,2.9
2023021220,2024-04-06,8470600,R. Suter,Dallas Stars,0,0,0,0,1,0,897,0,0,0,0.0,0.0,1020.9,0.0,0.5,Chicago Blackhawks,2.9
2023021236,2024-04-07,8470600,R. Suter,Dallas Stars,0,0,0,1,2,2,1039,0,0,0,0.0,0.0,1023.3,0.0,0.5,Colorado Avalanche,3.0
2023021246,2024-04-09,8470600,R. Suter,Dallas Stars,0,0,0,3,2,0,1227,0,0,0,0.0,0.0,1028.5,0.0,0.6,Buffalo Sabres,3.2
2023021262,2024-04-11,8470600,R. Suter,Dallas Stars,0,0,0,2,0,0,988,0,0,0,0.0,0.0,1041.5,0.0,0.8,Winnipeg Jets,3.4
2023021271,2024-04-13,8470600,R. Suter,Dallas Stars,0,0,0,1,1,0,1159,0,0,0,0.0,0.0,1030.3,0.0,1.0,Seattle Kraken,2.3
2023021305,2024-04-17,8470600,R. Suter,Dallas Stars,0,0,0,1,0,0,1025,0,0,0,0.0,0.0,1046.5,0.0,1.0,St. Louis Blues,3.3
2024020003,2024-10-08,8470600,R. Suter,St. Louis Blues,0,0,0,0,1,0,894,0,0,0,0.0,0.0,1047.0,0.0,1.1,Seattle Kraken,2.8
2024020019,2024-10-10,8470600,R. Suter,St. Louis Blues,1,0,0,0,1,0,854,0,0,1,0.0,0.0,1033.1,0.0,1.1,San Jose Sharks,4.0
2024020023,2024-10-11,8470600,R. Suter,St. Louis Blues,0,0,0,0,1,0,1015,0,0,0,0.1,0.0,1010.7,0.0,1.0,Vegas Golden Knights,3.9
2024020052,2024-10-15,8470600,R. Suter,St. Louis Blues,0,0,0,1,2,0,1085,0,0,0,0.1,0.0,1010.9,0.0,0.9,Minnesota Wild,2.8
2024020068,2024-10-17,8470600,R. Suter,St. Louis Blues,0,0,0,1,1,0,1510,0,0,0,0.1,0.0,1018.3,0.0,0.9,New York Islanders,2.3
2024020084,2024-10-19,8470600,R. Suter,St. Louis Blues,0,0,0,0,3,0,1457,0,0,0,0.1,0.0,1079.6,0.0,1.0,Carolina Hurricanes,2.2
2024020099,2024-10-22,8470600,R. Suter,St. Louis Blues,0,0,0,0,3,2,1298,0,0,0,0.1,0.0,1121.4,0.0,0.9,Winnipeg Jets,1.5
2024020110,2024-10-24,8470600,R. Suter,St. Louis Blues,0,0,0,0,0,2,1540,0,0,0,0.1,0.0,1128.5,0.0,0.6,Toronto Maple Leafs,3.2
2024020126,2024-10-26,8470600,R. Suter,St. Louis Blues,0,1,0,0,3,0,1308,0,0,0,0.1,0.0,1183.7,0.0,0.4,Montréal Canadiens,4.0
2024020150,2024-10-29,8470600,R. Suter,St. Louis Blues,0,0,0,2,1,0,1389,0,0,0,0.1,0.0,1198.6,0.0,0.3,Ottawa Senators,3.5
2024020162,2024-10-31,8470600,R. Suter,St. Louis Blues,0,0,0,0,0,2,1369,0,0,0,0.1,0.0,1235.0,0.0,0.4,Philadelphia Flyers,4.0
2024020181,2024-11-02,8470600,R. Suter,St. Louis Blues,0,2,0,1,4,0,1589,0,0,0,0.1,0.0,1282.5,0.0,0.4,Toronto Maple Leafs,3.2
2024020199,2024-11-05,8470600,R. Suter,St. Louis Blues,0,0,0,0,0,0,1482,0,0,0,0.0,0.0,1356.0,0.0,0.5,Tampa Bay Lightning,3.8
2024020215,2024-11-07,8470600,R. Suter,St. Louis Blues,0,0,0,2,2,0,1389,0,0,0,0.0,0.0,1402.7,0.0,0.5,Utah Utah Hockey Club,3.4
2024020229,2024-11-09,8470600,R. Suter,St. Louis Blues,0,0,0,1,0,4,1245,0,0,0,0.0,0.0,1433.1,0.0,0.6,Washington Capitals,3.0
2024020248,2024-11-12,8470600,R. Suter,St. Louis Blues,0,0,0,0,0,2,1239,0,0,0,0.0,0.0,1406.6,0.0,0.6,Boston Bruins,3.2
2024020257,2024-11-14,8470600,R. Suter,St. Louis Blues,0,0,0,1,1,0,1986,0,0,0,0.0,0.0,1384.8,0.0,0.6,Buffalo Sabres,2.9
2024020272,2024-11-16,8470600,R. Suter,St. Louis Blues,0,0,0,1,0,0,1524,0,0,0,0.0,0.0,1453.6,0.0,0.7,Boston Bruins,3.2
2024020284,2024-11-17,8470600,R. Suter,St. Louis Blues,0,0,0,1,0,0,1468,0,0,0,0.0,0.0,1452.0,0.0,0.8,Carolina Hurricanes,2.5
2024020296,2024-11-19,8470600,R. Suter,St. Louis Blues,0,0,0,2,3,0,1420,0,0,0,0.0,0.0,1468.0,0.0,0.9,Minnesota Wild,2.7
2024020312,2024-11-21,8470600,R. Suter,St. Louis Blues,0,0,0,1,2,0,1462,0,0,0,0.0,0.0,1471.1,0.0,0.9,San Jose Sharks,2.9
2024020330,2024-11-23,8470600,R. Suter,St. Louis Blues,0,0,0,0,1,2,1569,0,0,0,0.0,0.0,1480.4,0.0,1.0,New York Islanders,2.9
2024020337,2024-11-25,8470600,R. Suter,St. Louis Blues,0,1,0,1,1,0,1461,0,0,0,0.0,0.0,1478.4,0.0,0.9,New York Rangers,2.9
2024020348,2024-11-27,8470600,R. Suter,St. Louis Blues,0,0,0,0,6,0,1479,0,0,0,0.0,0.0,1476.3,0.0,1.0,New Jersey Devils,2.0
2024020381,2024-11-30,8470600,R. Suter,St. Louis Blues,0,0,0,1,0,0,1230,0,0,0,0.0,0.0,1485.3,0.0,0.8,Philadelphia Flyers,2.8
2024020403,2024-12-03,8470600,R. Suter,St. Louis Blues,0,0,0,1,1,0,1318,0,0,0,0.0,0.0,1483.8,0.0,0.8,Winnipeg Jets,3.2
2024020417,2024-12-05,8470600,R. Suter,St. Louis Blues,0,1,0,0,1,0,1501,0,0,0,0.0,0.0,1491.7,0.0,0.9,Calgary Flames,2.6
2024020435,2024-12-07,8470600,R. Suter,St. Louis Blues,0,0,0,1,0,0,1353,0,0,0,0.0,0.0,1443.2,0.0,0.8,Edmonton Oilers,2.6
2024020455,2024-12-10,8470600,R. Suter,St. Louis Blues,0,0,0,0,2,0,1329,0,0,0,0.0,0.0,1426.1,0.0,0.8,Vancouver Canucks,3.3
2024020465,2024-12-12,8470600,R. Suter,St. Louis Blues,0,1,0,3,0,0,1123,0,0,0,0.0,0.0,1412.2,0.0,0.7,San Jose Sharks,3.4
2024020483,2024-12-14,8470600,R. Suter,St. Louis Blues,0,0,0,0,1,0,961,0,0,0,0.0,0.0,1382.5,0.0,0.8,Dallas Stars,3.1
2024020492,2024-12-15,8470600,R. Suter,St. Louis Blues,0,0,0,0,1,0,919,0,0,0,0.0,0.0,1332.4,0.0,0.7,New York Rangers,3.8
2024020501,2024-12-17,8470600,R. Suter,St. Louis Blues,0,0,0,1,2,0,1111,0,0,0,0.0,0.0,1267.4,0.0,0.7,New Jersey Devils,2.6
2024020512,2024-12-19,8470600,R. Suter,St. Louis Blues,0,0,0,1,2,0,1322,0,0,0,0.0,0.0,1232.4,0.0,0.7,Tampa Bay Lightning,2.6
2024020523,2024-12-20,8470600,R. Suter,St. Louis Blues,0,0,0,0,0,0,1008,0,0,0,0.0,0.0,1216.7,0.0,0.8,Florida Panthers,2.8
2024020548,2024-12-23,8470600,R. Suter,St. Louis Blues,0,0,0,0,2,0,980,0,0,0,0.0,0.0,1194.5,0.0,0.7,Detroit Red Wings,3.6
2024020562,2024-12-27,8470600,R. Suter,St. Louis Blues,0,0,0,0,1,0,1074,0,0,0,0.0,0.0,1160.7,0.0,0.6,Nashville Predators,2.8
2024020582,2024-12-29,8470600,R. Suter,St. Louis Blues,0,0,0,1,0,0,925,0,0,0,0.0,0.0,1118.0,0.0,0.6,Buffalo Sabres,4.0
2024020592,2024-12-31,8470600,R. Suter,St. Louis Blues,0,0,0,0,2,0,1122,0,0,0,0.0,0.0,1075.2,0.0,0.6,Chicago Blackhawks,3.7
2024020617,2025-01-03,8470600,R. Suter,St. Louis Blues,0,0,0,0,0,0,1244,0,0,0,0.0,0.0,1054.5,0.0,0.6,Ottawa Senators,2.1
2024020625,2025-01-04,8470600,R. Suter,St. Louis Blues,0,0,0,0,1,0,1239,0,0,0,0.0,0.0,1066.6,0.0,0.3,Columbus Blue Jackets,3.8
2024020646,2025-01-07,8470600,R. Suter,St. Louis Blues,0,1,0,2,1,0,996,0,0,0,0.0,0.0,1094.4,0.0,0.3,Minnesota Wild,3.0
2024020661,2025-01-09,8470600,R. Suter,St. Louis Blues,0,1,0,0,3,0,1139,0,0,0,0.0,0.0,1102.1,0.0,0.5,Anaheim Ducks,2.9
2024020677,2025-01-11,8470600,R. Suter,St. Louis Blues,0,0,0,0,0,0,1056,0,0,0,0.0,0.0,1104.9,0.0,0.4,Columbus Blue Jackets,3.4
2024020700,2025-01-14,8470600,R. Suter,St. Louis Blues,0,0,0,0,0,2,933,0,0,0,0.0,0.0,1078.3,0.0,0.3,Calgary Flames,2.6
2024020713,2025-01-16,8470600,R. Suter,St. Louis Blues,0,0,0,0,1,0,1198,0,0,0,0.0,0.0,1070.8,0.0,0.3,Calgary Flames,2.5
2024020734,2025-01-18,8470600,R. Suter,St. Louis Blues,0,0,0,0,2,2,1226,0,0,0,0.0,0.0,1092.6,0.0,0.3,Utah Utah Hockey Club,3.6
2024020743,2025-01-20,8470600,R. Suter,St. Louis Blues,0,0,0,1,0,0,973,0,0,0,0.0,0.0,1107.8,0.0,0.3,Vegas Golden Knights,2.8
2024020765,2025-01-23,8470600,R. Suter,St. Louis Blues,0,0,0,0,0,0,1085,0,0,0,0.0,0.0,1112.6,0.0,0.3,Vegas Golden Knights,2.9
2024020783,2025-01-25,8470600,R. Suter,St. Louis Blues,0,0,0,2,1,0,1021,0,0,0,0.0,0.0,1108.9,0.0,0.3,Dallas Stars,2.5
2024020796,2025-01-27,8470600,R. Suter,St. Louis Blues,0,0,0,0,2,0,987,0,0,0,0.0,0.0,1086.6,0.0,0.5,Vancouver Canucks,3.2
2024020824,2025-01-31,8470600,R. Suter,St. Louis Blues,0,0,0,0,0,0,1109,0,0,0,0.0,0.0,1061.4,0.0,0.5,Colorado Avalanche,3.1
2024020841,2025-02-02,8470600,R. Suter,St. Louis Blues,0,0,0,0,1,2,1027,0,0,0,0.0,0.0,1072.7,0.0,0.3,Utah Utah Hockey Club,3.0
2024020851,2025-02-04,8470600,R. Suter,St. Louis Blues,0,0,0,0,1,0,1048,0,0,0,0.0,0.0,1061.5,0.0,0.3,Edmonton Oilers,2.4
2024020866,2025-02-06,8470600,R. Suter,St. Louis Blues,0,1,0,1,0,0,1058,0,0,0,0.0,0.0,1060.7,0.0,0.3,Florida Panthers,2.5
2024020883,2025-02-08,8470600,R. Suter,St. Louis Blues,0,0,0,0,0,0,1182,0,0,0,0.0,0.0,1073.2,0.0,0.4,Chicago Blackhawks,3.2
2024020903,2025-02-22,8470600,R. Suter,St. Louis Blues,0,0,0,0,1,0,979,0,0,0,0.0,0.0,1071.6,0.0,0.4,Winnipeg Jets,2.4
2024020910,2025-02-23,8470600,R. Suter,St. Louis Blues,0,0,0,0,4,0,1115,0,0,0,0.0,0.0,1046.9,0.0,0.4,Colorado Avalanche,2.6
2024020926,2025-02-25,8470600,R. Suter,St. Louis Blues,0,0,0,0,1,0,1210,0,0,0,0.0,0.0,1061.1,0.0,0.3,Seattle Kraken,3.0
2024020939,2025-02-27,8470600,R. Suter,St. Louis Blues,0,1,0,0,0,0,1146,0,0,0,0.0,0.0,1073.6,0.0,0.3,Washington Capitals,3.2
2024020957,2025-03-01,8470600,R. Suter,St. Louis Blues,0,1,0,0,0,0,1109,0,0,0,0.0,0.0,1086.1,0.0,0.1,Los Angeles Kings,3.0
2024020964,2025-03-02,8470600,R. Suter,St. Louis Blues,0,0,0,0,2,0,910,0,0,0,0.0,0.0,1098.3,0.0,0.1,Dallas Stars,3.1
2024020987,2025-03-05,8470600,R. Suter,St. Louis Blues,0,0,0,0,1,0,1025,0,0,0,0.0,0.0,1078.4,0.0,0.1,Los Angeles Kings,3.3
2024021002,2025-03-07,8470600,R. Suter,St. Louis Blues,0,0,0,1,5,0,1127,0,0,0,0.0,0.0,1078.2,0.0,0.1,Anaheim Ducks,2.7
2024021010,2025-03-08,8470600,R. Suter,St. Louis Blues,0,0,0,0,2,0,945,0,0,0,0.0,0.0,1086.1,0.0,0.2,Los Angeles Kings,3.3
2024021044,2025-03-13,8470600,R. Suter,St. Louis Blues,0,1,0,0,0,0,1079,0,0,0,0.0,0.0,1074.8,0.0,0.1,Pittsburgh Penguins,4.3
2024021063,2025-03-15,8470600,R. Suter,St. Louis Blues,0,0,0,0,0,0,959,0,0,0,0.0,0.0,1064.5,0.0,0.1,Minnesota Wild,3.0
2024021068,2025-03-16,8470600,R. Suter,St. Louis Blues,0,0,0,0,1,0,1187,0,0,0,0.0,0.0,1062.5,0.0,0.1,Anaheim Ducks,3.2
2024021082,2025-03-18,8470600,R. Suter,St. Louis Blues,0,0,0,1,4,0,1171,0,0,0,0.0,0.0,1069.7,0.0,0.1,Nashville Predators,2.8
2024021095,2025-03-20,8470600,R. Suter,St. Louis Blues,0,0,0,1,1,0,946,0,0,0,0.0,0.0,1065.8,0.0,0.2,Vancouver Canucks,3.2
2024021107,2025-03-22,8470600,R. Suter,St. Louis Blues,0,0,0,0,2,0,1122,0,0,0,0.0,0.0,1045.8,0.0,0.3,Chicago Blackhawks,3.6
2024021121,2025-03-23,8470600,R. Suter,St. Louis Blues,0,0,0,0,2,0,1108,0,0,0,0.0,0.0,1047.1,0.0,0.3,Nashville Predators,2.7
2024021133,2025-03-25,8470600,R. Suter,St. Louis Blues,0,0,0,0,0,0,1040,0,0,0,0.0,0.0,1066.9,0.0,0.3,Montréal Canadiens,2.8
2024021147,2025-03-27,8470600,R. Suter,St. Louis Blues,0,0,0,1,3,2,940,0,0,0,0.0,0.0,1068.4,0.0,0.3,Nashville Predators,2.5
2024021161,2025-03-29,8470600,R. Suter,St. Louis Blues,0,1,0,0,1,0,906,0,0,0,0.0,0.0,1049.7,0.0,0.3,Colorado Avalanche,1.9
2024021187,2025-04-01,8470600,R. Suter,St. Louis Blues,0,0,0,0,2,0,914,0,0,0,0.0,0.0,1045.8,0.0,0.3,Detroit Red Wings,3.0
2024021200,2025-04-03,8470600,R. Suter,St. Louis Blues,0,0,0,1,3,0,983,0,0,0,0.0,0.0,1029.3,0.0,0.3,Pittsburgh Penguins,3.2
2024021218,2025-04-05,8470600,R. Suter,St. Louis Blues,0,0,0,0,3,2,963,0,0,0,0.0,0.0,1031.7,0.0,0.4,Colorado Avalanche,2.1
